cohort_month,months_since_signup,active_users,cohort_users,retention_rate
2021-11-01,31,7,449,0.015590200445434299
2021-11-01,32,6,449,0.013363028953229399
2021-11-01,33,4,449,0.008908685968819599
2021-11-01,34,6,449,0.013363028953229399
2021-11-01,35,5,449,0.011135857461024499
2021-11-01,36,10,449,0.022271714922048998
2021-11-01,37,4,449,0.008908685968819599
2021-11-01,38,8,449,0.017817371937639197
2021-11-01,39,6,449,0.013363028953229399
2021-11-01,40,5,449,0.011135857461024499
2021-11-01,41,5,449,0.011135857461024499
2021-11-01,42,11,449,0.024498886414253896
2021-11-01,43,2,449,0.004454342984409799
2021-11-01,44,6,449,0.013363028953229399
2021-11-01,45,8,449,0.017817371937639197
2021-11-01,46,4,449,0.008908685968819599
2021-11-01,47,10,449,0.022271714922048998
2021-11-01,48,4,449,0.008908685968819599
2021-11-01,49,3,449,0.0066815144766146995
2021-11-01,50,8,449,0.017817371937639197
2021-11-01,51,8,449,0.017817371937639197
2021-11-01,52,5,449,0.011135857461024499
2021-11-01,53,6,449,0.013363028953229399
2021-11-01,54,9,449,0.0200445434298441
2021-11-01,55,3,449,0.0066815144766146995
2021-11-01,56,6,449,0.013363028953229399
2021-11-01,57,5,449,0.011135857461024499
2021-12-01,0,481,481,1.0
2021-12-01,1,12,481,0.02494802494802495
2021-12-01,2,6,481,0.012474012474012475
2021-12-01,3,6,481,0.012474012474012475
2021-12-01,4,8,481,0.016632016632016633
2021-12-01,5,3,481,0.006237006237006237
2021-12-01,6,5,481,0.010395010395010396
2021-12-01,7,9,481,0.018711018711018712
2021-12-01,8,2,481,0.004158004158004158
2021-12-01,9,8,481,0.016632016632016633
2021-12-01,10,4,481,0.008316008316008316
2021-12-01,11,3,481,0.006237006237006237
2021-12-01,12,6,481,0.012474012474012475
2021-12-01,13,4,481,0.008316008316008316
2021-12-01,14,7,481,0.014553014553014554
2021-12-01,15,7,481,0.014553014553014554
2021-12-01,16,3,481,0.006237006237006237
2021-12-01,17,4,481,0.008316008316008316
2021-12-01,18,9,481,0.018711018711018712
2021-12-01,19,13,481,0.02702702702702703
2021-12-01,20,4,481,0.008316008316008316
2021-12-01,21,5,481,0.010395010395010396
2021-12-01,22,5,481,0.010395010395010396
2021-12-01,23,5,481,0.010395010395010396
2021-12-01,24,7,481,0.014553014553014554
2021-12-01,25,4,481,0.008316008316008316
2021-12-01,26,4,481,0.008316008316008316
2021-12-01,27,6,481,0.012474012474012475
2021-12-01,28,9,481,0.018711018711018712
2021-12-01,29,7,481,0.014553014553014554
2021-12-01,30,10,481,0.02079002079002079
2021-12-01,31,8,481,0.016632016632016633
2021-12-01,32,8,481,0.016632016632016633
2021-12-01,33,8,481,0.016632016632016633
2021-12-01,34,8,481,0.016632016632016633
2021-12-01,35,4,481,0.008316008316008316
2021-12-01,36,4,481,0.008316008316008316
2021-12-01,37,5,481,0.010395010395010396
2021-12-01,38,5,481,0.010395010395010396
2021-12-01,39,6,481,0.012474012474012475
2021-12-01,40,6,481,0.012474012474012475
2021-12-01,41,6,481,0.012474012474012475
2021-12-01,42,4,481,0.008316008316008316
2021-12-01,43,6,481,0.012474012474012475
2021-12-01,44,7,481,0.014553014553014554
2021-12-01,45,9,481,0.018711018711018712
2021-12-01,46,5,481,0.010395010395010396
2021-12-01,47,7,481,0.014553014553014554
2021-12-01,48,6,481,0.012474012474012475
2021-12-01,49,7,481,0.014553014553014554
2021-12-01,50,10,481,0.02079002079002079
2021-12-01,51,4,481,0.008316008316008316
2021-12-01,52,7,481,0.014553014553014554
2021-12-01,53,3,481,0.006237006237006237
2021-12-01,54,8,481,0.016632016632016633
2021-12-01,55,7,481,0.014553014553014554
2021-12-01,56,5,481,0.010395010395010396
2022-01-01,0,502,502,1.0
2022-01-01,1,13,502,0.025896414342629483
2022-01-01,2,5,502,0.0099601593625498
2022-01-01,3,6,502,0.01195219123505976
2022-01-01,4,7,502,0.013944223107569721
2022-01-01,5,6,502,0.01195219123505976
2022-01-01,6,8,502,0.01593625498007968
2022-01-01,7,10,502,0.0199203187250996
2022-01-01,8,6,502,0.01195219123505976
2022-01-01,9,3,502,0.00597609561752988
2022-01-01,10,2,502,0.00398406374501992
2022-01-01,11,6,502,0.01195219123505976
2022-01-01,12,5,502,0.0099601593625498
2022-01-01,13,5,502,0.0099601593625498
2022-01-01,14,2,502,0.00398406374501992
2022-01-01,15,4,502,0.00796812749003984
2022-01-01,16,9,502,0.017928286852589643
2022-01-01,17,3,502,0.00597609561752988
2022-01-01,18,9,502,0.017928286852589643
2022-01-01,19,5,502,0.0099601593625498
2022-01-01,20,2,502,0.00398406374501992
2022-01-01,21,5,502,0.0099601593625498
2022-01-01,22,2,502,0.00398406374501992
2022-01-01,23,5,502,0.0099601593625498
2022-01-01,24,8,502,0.01593625498007968
2022-01-01,25,6,502,0.01195219123505976
2022-01-01,26,3,502,0.00597609561752988
2022-01-01,27,8,502,0.01593625498007968
2022-01-01,28,3,502,0.00597609561752988
2022-01-01,29,7,502,0.013944223107569721
2022-01-01,30,3,502,0.00597609561752988
2022-01-01,31,4,502,0.00796812749003984
2022-01-01,32,13,502,0.025896414342629483
2022-01-01,33,6,502,0.01195219123505976
2022-01-01,34,5,502,0.0099601593625498
2022-01-01,35,7,502,0.013944223107569721
2022-01-01,36,9,502,0.017928286852589643
2022-01-01,37,6,502,0.01195219123505976
2022-01-01,38,7,502,0.013944223107569721
2022-01-01,39,10,502,0.0199203187250996
2022-01-01,40,6,502,0.01195219123505976
2022-01-01,41,4,502,0.00796812749003984
2022-01-01,42,8,502,0.01593625498007968
2022-01-01,43,6,502,0.01195219123505976
2022-01-01,44,10,502,0.0199203187250996
2022-01-01,45,2,502,0.00398406374501992
2022-01-01,46,4,502,0.00796812749003984
2022-01-01,47,6,502,0.01195219123505976
2022-01-01,48,5,502,0.0099601593625498
2022-01-01,49,3,502,0.00597609561752988
2022-01-01,50,7,502,0.013944223107569721
2022-01-01,51,9,502,0.017928286852589643
2022-01-01,52,10,502,0.0199203187250996
2022-01-01,53,2,502,0.00398406374501992
2022-01-01,54,3,502,0.00597609561752988
2022-01-01,55,5,502,0.0099601593625498
2022-02-01,0,453,453,1.0
2022-02-01,1,14,453,0.03090507726269316
2022-02-01,2,8,453,0.017660044150110375
2022-02-01,3,8,453,0.017660044150110375
2022-02-01,4,6,453,0.013245033112582781
2022-02-01,5,7,453,0.01545253863134658
2022-02-01,6,6,453,0.013245033112582781
2022-02-01,7,6,453,0.013245033112582781
2022-02-01,8,2,453,0.004415011037527594
2022-02-01,9,7,453,0.01545253863134658
2022-02-01,10,4,453,0.008830022075055188
2022-02-01,11,7,453,0.01545253863134658
2022-02-01,12,6,453,0.013245033112582781
2022-02-01,13,10,453,0.02207505518763797
2022-02-01,14,5,453,0.011037527593818985
2022-02-01,15,5,453,0.011037527593818985
2022-02-01,16,5,453,0.011037527593818985
2022-02-01,17,4,453,0.008830022075055188
2022-02-01,18,5,453,0.011037527593818985
2022-02-01,19,7,453,0.01545253863134658
2022-02-01,20,3,453,0.006622516556291391
2022-02-01,21,4,453,0.008830022075055188
2022-02-01,22,10,453,0.02207505518763797
2022-02-01,24,4,453,0.008830022075055188
2022-02-01,25,5,453,0.011037527593818985
2022-02-01,26,6,453,0.013245033112582781
2022-02-01,27,5,453,0.011037527593818985
2022-02-01,28,7,453,0.01545253863134658
2022-02-01,29,7,453,0.01545253863134658
2022-02-01,30,10,453,0.02207505518763797
2022-02-01,31,7,453,0.01545253863134658
2022-02-01,32,4,453,0.008830022075055188
2022-02-01,33,3,453,0.006622516556291391
2022-02-01,34,2,453,0.004415011037527594
2022-02-01,35,8,453,0.017660044150110375
2022-02-01,36,4,453,0.008830022075055188
2022-02-01,37,9,453,0.019867549668874173
2022-02-01,38,6,453,0.013245033112582781
2022-02-01,39,5,453,0.011037527593818985
2022-02-01,40,5,453,0.011037527593818985
2022-02-01,41,2,453,0.004415011037527594
2022-02-01,42,7,453,0.01545253863134658
2022-02-01,43,5,453,0.011037527593818985
2022-02-01,44,9,453,0.019867549668874173
2022-02-01,45,7,453,0.01545253863134658
2022-02-01,46,7,453,0.01545253863134658
2022-02-01,47,6,453,0.013245033112582781
2022-02-01,48,6,453,0.013245033112582781
2022-02-01,49,4,453,0.008830022075055188
2022-02-01,50,11,453,0.024282560706401765
2022-02-01,51,6,453,0.013245033112582781
2022-02-01,52,3,453,0.006622516556291391
2022-02-01,53,4,453,0.008830022075055188
2022-02-01,54,5,453,0.011037527593818985
2022-03-01,0,533,533,1.0
2022-03-01,1,17,533,0.03189493433395872
2022-03-01,2,9,533,0.016885553470919325
2022-03-01,3,5,533,0.009380863039399626
2022-03-01,4,8,533,0.0150093808630394
2022-03-01,5,11,533,0.020637898686679174
2022-03-01,6,10,533,0.01876172607879925
2022-03-01,7,8,533,0.0150093808630394
2022-03-01,8,7,533,0.013133208255159476
2022-03-01,9,7,533,0.013133208255159476
2022-03-01,10,10,533,0.01876172607879925
2022-03-01,11,5,533,0.009380863039399626
2022-03-01,12,7,533,0.013133208255159476
2022-03-01,13,8,533,0.0150093808630394
2022-03-01,14,7,533,0.013133208255159476
2022-03-01,15,4,533,0.0075046904315197
2022-03-01,16,6,533,0.01125703564727955
2022-03-01,17,10,533,0.01876172607879925
2022-03-01,18,5,533,0.009380863039399626
2022-03-01,19,5,533,0.009380863039399626
2022-03-01,20,7,533,0.013133208255159476
2022-03-01,21,5,533,0.009380863039399626
2022-03-01,22,6,533,0.01125703564727955
2022-03-01,23,10,533,0.01876172607879925
2022-03-01,24,7,533,0.013133208255159476
2022-03-01,25,6,533,0.01125703564727955
2022-03-01,26,2,533,0.00375234521575985
2022-03-01,27,4,533,0.0075046904315197
2022-03-01,28,7,533,0.013133208255159476
2022-03-01,29,9,533,0.016885553470919325
2022-03-01,30,11,533,0.020637898686679174
2022-03-01,31,8,533,0.0150093808630394
2022-03-01,32,9,533,0.016885553470919325
2022-03-01,33,10,533,0.01876172607879925
2022-03-01,34,4,533,0.0075046904315197
2022-03-01,35,5,533,0.009380863039399626
2022-03-01,36,5,533,0.009380863039399626
2022-03-01,37,9,533,0.016885553470919325
2022-03-01,38,2,533,0.00375234521575985
2022-03-01,39,3,533,0.005628517823639775
2022-03-01,40,9,533,0.016885553470919325
2022-03-01,41,5,533,0.009380863039399626
2022-03-01,42,8,533,0.0150093808630394
2022-03-01,43,9,533,0.016885553470919325
2022-03-01,44,7,533,0.013133208255159476
2022-03-01,45,10,533,0.01876172607879925
2022-03-01,46,10,533,0.01876172607879925
2022-03-01,47,8,533,0.0150093808630394
2022-03-01,48,10,533,0.01876172607879925
2022-03-01,49,5,533,0.009380863039399626
2022-03-01,50,6,533,0.01125703564727955
2022-03-01,51,9,533,0.016885553470919325
2022-03-01,52,7,533,0.013133208255159476
2022-03-01,53,9,533,0.016885553470919325
2022-04-01,0,550,550,1.0
2022-04-01,1,19,550,0.034545454545454546
2022-04-01,2,5,550,0.00909090909090909
2022-04-01,3,10,550,0.01818181818181818
2022-04-01,4,3,550,0.005454545454545455
2022-04-01,5,2,550,0.0036363636363636364
2022-04-01,6,4,550,0.007272727272727273
2022-04-01,7,3,550,0.005454545454545455
2022-04-01,8,8,550,0.014545454545454545
2022-04-01,9,6,550,0.01090909090909091
2022-04-01,10,4,550,0.007272727272727273
2022-04-01,11,4,550,0.007272727272727273
2022-04-01,12,5,550,0.00909090909090909
2022-04-01,13,6,550,0.01090909090909091
2022-04-01,14,3,550,0.005454545454545455
2022-04-01,15,7,550,0.012727272727272728
2022-04-01,16,7,550,0.012727272727272728
2022-04-01,17,6,550,0.01090909090909091
2022-04-01,18,12,550,0.02181818181818182
2022-04-01,19,7,550,0.012727272727272728
2022-04-01,20,8,550,0.014545454545454545
2022-04-01,21,10,550,0.01818181818181818
2022-04-01,22,7,550,0.012727272727272728
2022-04-01,23,11,550,0.02
2022-04-01,24,6,550,0.01090909090909091
2022-04-01,25,11,550,0.02
2022-04-01,26,8,550,0.014545454545454545
2022-04-01,27,5,550,0.00909090909090909
2022-04-01,28,9,550,0.016363636363636365
2022-04-01,29,3,550,0.005454545454545455
2022-04-01,30,7,550,0.012727272727272728
2022-04-01,31,2,550,0.0036363636363636364
2022-04-01,32,8,550,0.014545454545454545
2022-04-01,33,6,550,0.01090909090909091
2022-04-01,34,4,550,0.007272727272727273
2022-04-01,35,8,550,0.014545454545454545
2022-04-01,36,7,550,0.012727272727272728
2022-04-01,37,8,550,0.014545454545454545
2022-04-01,38,5,550,0.00909090909090909
2022-04-01,39,4,550,0.007272727272727273
2022-04-01,40,6,550,0.01090909090909091
2022-04-01,41,4,550,0.007272727272727273
2022-04-01,42,2,550,0.0036363636363636364
2022-04-01,43,7,550,0.012727272727272728
2022-04-01,44,5,550,0.00909090909090909
2022-04-01,45,5,550,0.00909090909090909
2022-04-01,46,3,550,0.005454545454545455
2022-04-01,47,5,550,0.00909090909090909
2022-04-01,48,9,550,0.016363636363636365
2022-04-01,49,3,550,0.005454545454545455
2022-04-01,50,6,550,0.01090909090909091
2022-04-01,51,9,550,0.016363636363636365
2022-04-01,52,4,550,0.007272727272727273
2022-05-01,0,512,512,1.0
2022-05-01,1,16,512,0.03125
2022-05-01,2,6,512,0.01171875
2022-05-01,3,5,512,0.009765625
2022-05-01,4,4,512,0.0078125
2022-05-01,5,5,512,0.009765625
2022-05-01,6,4,512,0.0078125
2022-05-01,7,5,512,0.009765625
2022-05-01,8,7,512,0.013671875
2022-05-01,9,7,512,0.013671875
2022-05-01,10,7,512,0.013671875
2022-05-01,11,6,512,0.01171875
2022-05-01,12,9,512,0.017578125
2022-05-01,13,9,512,0.017578125
2022-05-01,14,6,512,0.01171875
2022-05-01,15,6,512,0.01171875
2022-05-01,16,10,512,0.01953125
2022-05-01,17,9,512,0.017578125
2022-05-01,18,4,512,0.0078125
2022-05-01,19,7,512,0.013671875
2022-05-01,20,5,512,0.009765625
2022-05-01,21,6,512,0.01171875
2022-05-01,22,6,512,0.01171875
2022-05-01,23,12,512,0.0234375
2022-05-01,24,7,512,0.013671875
2022-05-01,25,8,512,0.015625
2022-05-01,26,4,512,0.0078125
2022-05-01,27,9,512,0.017578125
2022-05-01,28,3,512,0.005859375
2022-05-01,29,8,512,0.015625
2022-05-01,30,6,512,0.01171875
2022-05-01,31,9,512,0.017578125
2022-05-01,32,9,512,0.017578125
2022-05-01,33,7,512,0.013671875
2022-05-01,34,8,512,0.015625
2022-05-01,35,7,512,0.013671875
2022-05-01,36,7,512,0.013671875
2022-05-01,37,10,512,0.01953125
2022-05-01,38,12,512,0.0234375
2022-05-01,39,6,512,0.01171875
2022-05-01,40,4,512,0.0078125
2022-05-01,41,4,512,0.0078125
2022-05-01,42,5,512,0.009765625
2022-05-01,43,7,512,0.013671875
2022-05-01,44,6,512,0.01171875
2022-05-01,45,9,512,0.017578125
2022-05-01,46,8,512,0.015625
2022-05-01,47,5,512,0.009765625
2022-05-01,48,4,512,0.0078125
2022-05-01,49,4,512,0.0078125
2022-05-01,50,15,512,0.029296875
2022-05-01,51,7,512,0.013671875
2022-06-01,0,579,579,1.0
2022-06-01,1,15,579,0.025906735751295335
2022-06-01,2,6,579,0.010362694300518135
2022-06-01,3,8,579,0.013816925734024179
2022-06-01,4,5,579,0.008635578583765112
2022-06-01,5,10,579,0.017271157167530225
2022-06-01,6,10,579,0.017271157167530225
2022-06-01,7,7,579,0.012089810017271158
2022-06-01,8,6,579,0.010362694300518135
2022-06-01,9,4,579,0.0069084628670120895
2022-06-01,10,10,579,0.017271157167530225
2022-06-01,11,5,579,0.008635578583765112
2022-06-01,12,9,579,0.015544041450777202
2022-06-01,13,11,579,0.018998272884283247
2022-06-01,14,5,579,0.008635578583765112
2022-06-01,15,3,579,0.0051813471502590676
2022-06-01,16,8,579,0.013816925734024179
2022-06-01,17,9,579,0.015544041450777202
2022-06-01,18,11,579,0.018998272884283247
2022-06-01,19,9,579,0.015544041450777202
2022-06-01,20,7,579,0.012089810017271158
2022-06-01,21,8,579,0.013816925734024179
2022-06-01,22,15,579,0.025906735751295335
2022-06-01,23,7,579,0.012089810017271158
2022-06-01,24,5,579,0.008635578583765112
2022-06-01,25,7,579,0.012089810017271158
2022-06-01,26,11,579,0.018998272884283247
2022-06-01,27,8,579,0.013816925734024179
2022-06-01,28,8,579,0.013816925734024179
2022-06-01,29,12,579,0.02072538860103627
2022-06-01,30,7,579,0.012089810017271158
2022-06-01,31,8,579,0.013816925734024179
2022-06-01,32,8,579,0.013816925734024179
2022-06-01,33,11,579,0.018998272884283247
2022-06-01,34,5,579,0.008635578583765112
2022-06-01,35,12,579,0.02072538860103627
2022-06-01,36,8,579,0.013816925734024179
2022-06-01,37,8,579,0.013816925734024179
2022-06-01,38,9,579,0.015544041450777202
2022-06-01,39,8,579,0.013816925734024179
2022-06-01,40,5,579,0.008635578583765112
2022-06-01,41,6,579,0.010362694300518135
2022-06-01,42,10,579,0.017271157167530225
2022-06-01,43,10,579,0.017271157167530225
2022-06-01,44,9,579,0.015544041450777202
2022-06-01,45,8,579,0.013816925734024179
2022-06-01,46,8,579,0.013816925734024179
2022-06-01,47,6,579,0.010362694300518135
2022-06-01,48,9,579,0.015544041450777202
2022-06-01,49,10,579,0.017271157167530225
2022-06-01,50,5,579,0.008635578583765112
2022-07-01,0,505,505,1.0
2022-07-01,1,21,505,0.041584158415841586
2022-07-01,2,6,505,0.011881188118811881
2022-07-01,3,10,505,0.019801980198019802
2022-07-01,4,6,505,0.011881188118811881
2022-07-01,5,1,505,0.0019801980198019802
2022-07-01,6,2,505,0.0039603960396039604
2022-07-01,7,5,505,0.009900990099009901
2022-07-01,8,9,505,0.01782178217821782
2022-07-01,9,9,505,0.01782178217821782
2022-07-01,10,7,505,0.013861386138613862
2022-07-01,11,7,505,0.013861386138613862
2022-07-01,12,4,505,0.007920792079207921
2022-07-01,13,15,505,0.0297029702970297
2022-07-01,14,6,505,0.011881188118811881
2022-07-01,15,6,505,0.011881188118811881
2022-07-01,16,11,505,0.02178217821782178
2022-07-01,17,8,505,0.015841584158415842
2022-07-01,18,2,505,0.0039603960396039604
2022-07-01,19,8,505,0.015841584158415842
2022-07-01,20,9,505,0.01782178217821782
2022-07-01,21,10,505,0.019801980198019802
2022-07-01,22,8,505,0.015841584158415842
2022-07-01,23,9,505,0.01782178217821782
2022-07-01,24,3,505,0.005940594059405941
2022-07-01,25,8,505,0.015841584158415842
2022-07-01,26,6,505,0.011881188118811881
2022-07-01,27,8,505,0.015841584158415842
2022-07-01,28,4,505,0.007920792079207921
2022-07-01,29,9,505,0.01782178217821782
2022-07-01,30,4,505,0.007920792079207921
2022-07-01,31,8,505,0.015841584158415842
2022-07-01,32,11,505,0.02178217821782178
2022-07-01,33,6,505,0.011881188118811881
2022-07-01,34,8,505,0.015841584158415842
2022-07-01,35,9,505,0.01782178217821782
2022-07-01,36,5,505,0.009900990099009901
2022-07-01,37,5,505,0.009900990099009901
2022-07-01,38,9,505,0.01782178217821782
2022-07-01,39,3,505,0.005940594059405941
2022-07-01,40,5,505,0.009900990099009901
2022-07-01,41,6,505,0.011881188118811881
2022-07-01,42,2,505,0.0039603960396039604
2022-07-01,43,5,505,0.009900990099009901
2022-07-01,44,6,505,0.011881188118811881
2022-07-01,45,9,505,0.01782178217821782
2022-07-01,46,3,505,0.005940594059405941
2022-07-01,47,4,505,0.007920792079207921
2022-07-01,48,5,505,0.009900990099009901
2022-07-01,49,7,505,0.013861386138613862
2022-08-01,0,569,569,1.0
2022-08-01,1,26,569,0.04569420035149385
2022-08-01,2,7,569,0.012302284710017574
2022-08-01,3,6,569,0.01054481546572935
2022-08-01,4,6,569,0.01054481546572935
2022-08-01,5,5,569,0.008787346221441126
2022-08-01,6,7,569,0.012302284710017574
2022-08-01,7,9,569,0.015817223198594025
2022-08-01,8,8,569,0.014059753954305799
2022-08-01,9,9,569,0.015817223198594025
2022-08-01,10,6,569,0.01054481546572935
2022-08-01,11,8,569,0.014059753954305799
2022-08-01,12,11,569,0.019332161687170474
2022-08-01,13,8,569,0.014059753954305799
2022-08-01,14,9,569,0.015817223198594025
2022-08-01,15,16,569,0.028119507908611598
2022-08-01,16,5,569,0.008787346221441126
2022-08-01,17,10,569,0.01757469244288225
2022-08-01,18,3,569,0.005272407732864675
2022-08-01,19,9,569,0.015817223198594025
2022-08-01,20,10,569,0.01757469244288225
2022-08-01,21,8,569,0.014059753954305799
2022-08-01,22,6,569,0.01054481546572935
2022-08-01,23,10,569,0.01757469244288225
2022-08-01,24,7,569,0.012302284710017574
2022-08-01,25,7,569,0.012302284710017574
2022-08-01,26,7,569,0.012302284710017574
2022-08-01,27,6,569,0.01054481546572935
2022-08-01,28,7,569,0.012302284710017574
2022-08-01,29,8,569,0.014059753954305799
2022-08-01,30,6,569,0.01054481546572935
2022-08-01,31,8,569,0.014059753954305799
2022-08-01,32,8,569,0.014059753954305799
2022-08-01,33,8,569,0.014059753954305799
2022-08-01,34,4,569,0.007029876977152899
2022-08-01,35,12,569,0.0210896309314587
2022-08-01,36,8,569,0.014059753954305799
2022-08-01,37,12,569,0.0210896309314587
2022-08-01,38,6,569,0.01054481546572935
2022-08-01,39,4,569,0.007029876977152899
2022-08-01,40,10,569,0.01757469244288225
2022-08-01,41,6,569,0.01054481546572935
2022-08-01,42,7,569,0.012302284710017574
2022-08-01,43,8,569,0.014059753954305799
2022-08-01,44,8,569,0.014059753954305799
2022-08-01,45,12,569,0.0210896309314587
2022-08-01,46,8,569,0.014059753954305799
2022-08-01,47,6,569,0.01054481546572935
2022-08-01,48,7,569,0.012302284710017574
2022-09-01,0,610,610,1.0
2022-09-01,1,24,610,0.03934426229508197
2022-09-01,2,8,610,0.013114754098360656
2022-09-01,3,14,610,0.022950819672131147
2022-09-01,4,4,610,0.006557377049180328
2022-09-01,5,8,610,0.013114754098360656
2022-09-01,6,8,610,0.013114754098360656
2022-09-01,7,6,610,0.009836065573770493
2022-09-01,8,4,610,0.006557377049180328
2022-09-01,9,10,610,0.01639344262295082
2022-09-01,10,11,610,0.018032786885245903
2022-09-01,11,11,610,0.018032786885245903
2022-09-01,12,10,610,0.01639344262295082
2022-09-01,13,7,610,0.011475409836065573
2022-09-01,14,9,610,0.014754098360655738
2022-09-01,15,5,610,0.00819672131147541
2022-09-01,16,2,610,0.003278688524590164
2022-09-01,17,8,610,0.013114754098360656
2022-09-01,18,8,610,0.013114754098360656
2022-09-01,19,14,610,0.022950819672131147
2022-09-01,20,10,610,0.01639344262295082
2022-09-01,21,8,610,0.013114754098360656
2022-09-01,22,11,610,0.018032786885245903
2022-09-01,23,10,610,0.01639344262295082
2022-09-01,24,7,610,0.011475409836065573
2022-09-01,25,7,610,0.011475409836065573
2022-09-01,26,6,610,0.009836065573770493
2022-09-01,27,8,610,0.013114754098360656
2022-09-01,28,14,610,0.022950819672131147
2022-09-01,29,4,610,0.006557377049180328
2022-09-01,30,11,610,0.018032786885245903
2022-09-01,31,6,610,0.009836065573770493
2022-09-01,32,6,610,0.009836065573770493
2022-09-01,33,12,610,0.019672131147540985
2022-09-01,34,6,610,0.009836065573770493
2022-09-01,35,11,610,0.018032786885245903
2022-09-01,36,9,610,0.014754098360655738
2022-09-01,37,10,610,0.01639344262295082
2022-09-01,38,10,610,0.01639344262295082
2022-09-01,39,9,610,0.014754098360655738
2022-09-01,40,10,610,0.01639344262295082
2022-09-01,41,7,610,0.011475409836065573
2022-09-01,42,15,610,0.02459016393442623
2022-09-01,43,8,610,0.013114754098360656
2022-09-01,44,8,610,0.013114754098360656
2022-09-01,45,5,610,0.00819672131147541
2022-09-01,46,8,610,0.013114754098360656
2022-09-01,47,8,610,0.013114754098360656
2022-10-01,0,613,613,1.0
2022-10-01,1,11,613,0.01794453507340946
2022-10-01,2,12,613,0.01957585644371941
2022-10-01,3,6,613,0.009787928221859706
2022-10-01,4,4,613,0.0065252854812398045
2022-10-01,5,6,613,0.009787928221859706
2022-10-01,6,5,613,0.008156606851549755
2022-10-01,7,5,613,0.008156606851549755
2022-10-01,8,6,613,0.009787928221859706
2022-10-01,9,9,613,0.01468189233278956
2022-10-01,10,5,613,0.008156606851549755
2022-10-01,11,7,613,0.011419249592169658
2022-10-01,12,5,613,0.008156606851549755
2022-10-01,13,11,613,0.01794453507340946
2022-10-01,14,6,613,0.009787928221859706
2022-10-01,15,9,613,0.01468189233278956
2022-10-01,16,6,613,0.009787928221859706
2022-10-01,17,10,613,0.01631321370309951
2022-10-01,18,6,613,0.009787928221859706
2022-10-01,19,7,613,0.011419249592169658
2022-10-01,20,4,613,0.0065252854812398045
2022-10-01,21,8,613,0.013050570962479609
2022-10-01,22,13,613,0.021207177814029365
2022-10-01,23,8,613,0.013050570962479609
2022-10-01,24,6,613,0.009787928221859706
2022-10-01,25,14,613,0.022838499184339316
2022-10-01,26,4,613,0.0065252854812398045
2022-10-01,27,5,613,0.008156606851549755
2022-10-01,28,5,613,0.008156606851549755
2022-10-01,29,11,613,0.01794453507340946
2022-10-01,30,4,613,0.0065252854812398045
2022-10-01,31,6,613,0.009787928221859706
2022-10-01,32,15,613,0.024469820554649267
2022-10-01,33,6,613,0.009787928221859706
2022-10-01,34,6,613,0.009787928221859706
2022-10-01,35,10,613,0.01631321370309951
2022-10-01,36,8,613,0.013050570962479609
2022-10-01,37,8,613,0.013050570962479609
2022-10-01,38,6,613,0.009787928221859706
2022-10-01,39,9,613,0.01468189233278956
2022-10-01,40,6,613,0.009787928221859706
2022-10-01,41,7,613,0.011419249592169658
2022-10-01,42,3,613,0.004893964110929853
2022-10-01,43,9,613,0.01468189233278956
2022-10-01,44,6,613,0.009787928221859706
2022-10-01,45,11,613,0.01794453507340946
2022-10-01,46,8,613,0.013050570962479609
2022-11-01,0,639,639,1.0
2022-11-01,1,30,639,0.046948356807511735
2022-11-01,2,13,639,0.02034428794992175
2022-11-01,3,6,639,0.009389671361502348
2022-11-01,4,7,639,0.010954616588419406
2022-11-01,5,9,639,0.014084507042253521
2022-11-01,6,14,639,0.02190923317683881
2022-11-01,7,10,639,0.01564945226917058
2022-11-01,8,9,639,0.014084507042253521
2022-11-01,9,14,639,0.02190923317683881
2022-11-01,10,13,639,0.02034428794992175
2022-11-01,11,6,639,0.009389671361502348
2022-11-01,12,4,639,0.006259780907668232
2022-11-01,13,9,639,0.014084507042253521
2022-11-01,14,12,639,0.018779342723004695
2022-11-01,15,6,639,0.009389671361502348
2022-11-01,16,8,639,0.012519561815336464
2022-11-01,17,7,639,0.010954616588419406
2022-11-01,18,10,639,0.01564945226917058
2022-11-01,19,7,639,0.010954616588419406
2022-11-01,20,12,639,0.018779342723004695
2022-11-01,21,15,639,0.023474178403755867
2022-11-01,22,10,639,0.01564945226917058
2022-11-01,23,6,639,0.009389671361502348
2022-11-01,24,7,639,0.010954616588419406
2022-11-01,25,15,639,0.023474178403755867
2022-11-01,26,8,639,0.012519561815336464
2022-11-01,27,8,639,0.012519561815336464
2022-11-01,28,7,639,0.010954616588419406
2022-11-01,29,13,639,0.02034428794992175
2022-11-01,30,12,639,0.018779342723004695
2022-11-01,31,13,639,0.02034428794992175
2022-11-01,32,10,639,0.01564945226917058
2022-11-01,33,7,639,0.010954616588419406
2022-11-01,34,8,639,0.012519561815336464
2022-11-01,35,11,639,0.017214397496087636
2022-11-01,36,4,639,0.006259780907668232
2022-11-01,37,12,639,0.018779342723004695
2022-11-01,38,12,639,0.018779342723004695
2022-11-01,39,7,639,0.010954616588419406
2022-11-01,40,11,639,0.017214397496087636
2022-11-01,41,8,639,0.012519561815336464
2022-11-01,42,9,639,0.014084507042253521
2022-11-01,43,9,639,0.014084507042253521
2022-11-01,44,5,639,0.00782472613458529
2022-11-01,45,7,639,0.010954616588419406
